508 208 1929 58 73 93 409
8619 -252 6988 0 179 174 564
17899 -7 7174 72 0 12 1140
17144 110 6591 58 0 22 1140
18527 111 7678 89 0 25 1140
19016 225 8507 103 0 28 1140
19122 105 9627 73 0 31 1140
18091 199 11320 83 0 21 1140
18796 287 10350 80 0 18 1140
8556 246 9543 94 41 0 453
10241 478 12674 94 41 0 453
9051 464 9896 94 41 0 453
10153 579 11472 94 41 0 453
11861 527 9745 94 41 0 453
13718 540 10134 94 41 0 453
13763 335 12638 111 0 77 320
14162 636 10580 94 41 0 453
14022 243 12802 52 0 53 652
13286 286 13124 97 0 77 276
9715 134 8305 94 41 0 453
10202 101 8778 94 41 0 453
914 252 1123 0 36 144 1007
1123 328 862 0 52 150 364
643 290 1340 0 52 150 364
575 362 795 0 52 124 497
232 192 1413 0 39 116 630
4112 489 1354 94 41 0 453
13483 317 12805 86 0 87 941
13528 214 13323 60 0 46 652
4233 460 2020 94 41 0 453
5208 199 4013 120 62 0 453
4331 225 3154 94 41 0 453
5717 158 4434 94 41 0 453
6604 167 5418 94 41 0 453
7115 153 5861 94 41 0 453
8194 128 6834 94 41 0 453
8743 152 7316 94 41 0 386
12526 276 11988 144 59 0 409
11582 195 11208 0 151 121 519
1895 241 1931 93 38 0 741
2760 232 2792 75 31 68 741
4094 339 5206 94 41 0 453
3204 399 4397 94 41 0 453
4623 249 5701 94 41 0 453
6019 283 7053 94 41 0 453
5604 381 6528 94 41 0 453
7077 325 8043 94 41 0 453
7575 323 8531 94 41 0 453
741 563 3875 94 41 0 453
2460 641 4162 94 41 0 453
162 655 3267 94 41 0 453
2627 564 -93 94 41 0 453
9122 -215 7769 76 0 26 675
7079 -191 5501 0 179 174 608
10144 -215 8340 0 181 185 542
5590 -152 4065 0 160 174 542
9206 -1854 8040 110 0 60 1162
9587 -628 7649 109 0 60 1162
10652 -1396 8692 94 0 72 1162
11113 -1285 9316 59 0 60 1162
10361 -1885 9400 89 0 60 1162
11781 -113 9487 83 0 60 963
12118 -1401 9229 76 0 26 1362
13223 -1290 9191 51 0 43 1362
14374 -808 10058 41 0 36 1362
13669 -444 9269 73 0 36 1362
14743 18 12024 63 0 38 1362
12530 99 9840 55 0 29 652
12955 235 10014 58 0 19 564
14823 -680 10868 63 0 38 1362
