Data\Particles\CANDLE.troy 10581.3 223.72 5570.36 -2147483648
Data/Particles/PumpkinCandle.troy 5490.87 121.389 5060.73 -2147483648
Data\Particles\CANDLE.troy 11118.1 223.96 5031.75 -2147483648
Data\Particles\CANDLE.troy 11978.7 170.6 3583.16 -2147483648
Data\Particles\CANDLE.troy 12971 331.44 -66.79 -2147483648
Data\Particles\CANDLE.troy 13138 192.933 339.515 -2147483648
Data\Particles\CANDLE.troy 13478.2 409.98 -446.05 -2147483648
Data\Particles\CANDLE.troy 13537.6 353.45 250.32 -2147483648
Data\Particles\CANDLE.troy 13636.1 375.23 -33.23 -2147483648
Data\Particles\CANDLE.troy 1449.07 220.74 9702.5 -2147483648
Data\Particles\CANDLE.troy 190.14 380.06 9430.15 -2147483648
Data\Particles\CANDLE.troy 190.14 380.06 9430.15 -2147483648
Data\Particles\CANDLE.troy 3788.07 175.93 12602.3 -2147483648
Data\Particles\CANDLE.troy 5701.77 328.47 11502.8 -2147483648
Data\Particles\CANDLE.troy 6186.22 149.87 11571.4 -2147483648
Data\Particles\CANDLE.troy 6338.28 261.02 5199.2 -2147483648
Data\Particles\CANDLE.troy 6528.48 100 5221.56 -2147483648
Data\Particles\CANDLE.troy 6722.31 169.53 12088.9 -2147483648
Data\Particles\CANDLE.troy 7015.4 184.32 12609.8 -2147483648
Data\Particles\CANDLE.troy 7164.9 162.24 12385.2 -2147483648
Data\Particles\CANDLE.troy 7422.29 173.35 11402 -2147483648
Data\Particles\CANDLE.troy 7475.89 70.98 9199.03 -2147483648
Data\Particles\CANDLE.troy 7565.58 427.44 4190.05 -2147483648
Data\Particles\CANDLE.troy 8496.36 195.7 9316.49 -2147483648
Data\Particles\CANDLE.troy 8664.05 214.06 9779.78 -2147483648
Data\Particles\CANDLE.troy 9206.77 213.58 8483.38 -2147483648
Data\Particles\GemGlow.troy 7083.48 167.57 3995.39 -2147483648
Data\Particles\GemGlow_p.troy 12424.6 230.149 5657.81 -2147483648
Data\Particles\GemGlow_p.troy 6749.38 182.06 9396.07 -2147483648
Data\Particles\PumpkinCandle.troy 10192.3 108.57 9556.03 -2147483648
Data\Particles\PumpkinCandle.troy 2045.38 193.07 11287.6 -2147483648
Data\Particles\PumpkinCandle.troy 2956.81 143.45 11963.8 -2147483648
Data\Particles\PumpkinCandle.troy 3554.87 103.686 6480.54 -2147483648
Data\Particles\PumpkinCandle.troy 3606.98 71.8859 4909.98 -2147483648
Data\Particles\PumpkinCandle.troy 3723.02 82.0585 4978.12 -2147483648
Data\Particles\PumpkinCandle.troy 4007.24 249.79 10535.3 -2147483648
Data\Particles\PumpkinCandle.troy 4157.63 46.01 13891.4 -2147483648
Data\Particles\PumpkinCandle.troy 4682.56 122.669 3965.25 -2147483648
Data\Particles\PumpkinCandle.troy 4774.16 124.245 5917.05 -2147483648
Data\Particles\PumpkinCandle.troy 5091.84 151.89 9615.92 -2147483648
Data\Particles\PumpkinCandle.troy 5157.56 67.1 13946.4 -2147483648
Data\Particles\PumpkinCandle.troy 5218.73 150.24 9639.11 -2147483648
Data\Particles\PumpkinCandle.troy 5277.93 79.2408 14010.8 -2147483648
Data\Particles\PumpkinCandle.troy 6531.17 80.4 9944.14 -2147483648
Data\Particles\PumpkinCandle.troy 7919.22 213.77 12693.8 -2147483648
Data\Particles\PumpkinCandle.troy 9429.5 109.773 7538.09 -2147483648
Data\Particles\SmallTorch.troy 13835.2 195.93 5124.59 -2147483648
Data\Particles\SmallTorch.troy 2650.98 120.72 8601.23 -2147483648
Data\Particles\env_death_lotus.troy 11071.8 -37.11 4349.78 -2147483648
Data\Particles\env_fog_green.troy 11129.3 47.96 10063.3 -2147483648
Data\Particles\env_fog_green.troy 11906.9 44.61 9854.23 -2147483648
Data\Particles\env_fog_green.troy 2687.14 47 9902.04 -2147483648
Data\Particles\env_fog_green.troy 3993.32 164.73 6836.04 -2147483648
Data\Particles\env_fog_green.troy 7699.52 70.78 3747.35 -2147483648
Data\Particles\Bugs_env.troy 12360.2 44.52 8671.84 -2147483648
Data\Particles\Bugs_env.troy 5558.67 44.52 11570.8 -2147483648
Data\Particles\Bugs_env.troy 7510.55 44.52 12522.3 -2147483648
Data\Particles\Bugs_env.troy 8913.85 44.52 10267.2 -2147483648
Data\Particles\CANDLE.troy 10811.2 434.75 10124 -2147483648
Data\Particles\CANDLE.troy 10855.7 430.44 10085 -2147483648
Data\Particles\CANDLE.troy 10870.7 508.93 10122.6 -2147483648
Data\Particles\CANDLE.troy 10917.1 435.69 10074.4 -2147483648
Data\Particles\CANDLE.troy 11113.8 303.88 2438.96 -2147483648
Data\Particles\CANDLE.troy 12045.7 292.83 3350.61 -2147483648
Data\Particles\CANDLE.troy 12362.6 200.99 3483.68 -2147483648
Data\Particles\CANDLE.troy 12535.5 417.04 9823.08 -2147483648
Data\Particles\CANDLE.troy 12589.6 492.58 9862.55 -2147483648
Data\Particles\CANDLE.troy 12596 403.48 9818.56 -2147483648
Data\Particles\CANDLE.troy 12651 413.9 9847.65 -2147483648
Data\Particles\CANDLE.troy 13743.4 302.22 4035.79 -2147483648
Data\Particles\CANDLE.troy 13845.5 422.6 9810.47 -2147483648
Data\Particles\CANDLE.troy 13855.3 358.04 4392.13 -2147483648
Data\Particles\CANDLE.troy 13864.5 379.25 5433.76 -2147483648
Data\Particles\CANDLE.troy 13890.7 415.04 4743.68 -2147483648
Data\Particles\CANDLE.troy 13903.4 409.04 9792.55 -2147483648
Data\Particles\CANDLE.troy 13905.1 499.08 9833.49 -2147483648
Data\Particles\CANDLE.troy 13907.5 393.9 5102.1 -2147483648
Data\Particles\CANDLE.troy 13908 370.31 9828.92 -2147483648
Data\Particles\CANDLE.troy 13963.5 419.47 9808.6 -2147483648
Data\Particles\CANDLE.troy 140.6 405.76 10146.3 -2147483648
Data\Particles\CANDLE.troy 1402.52 403.87 8196.06 -2147483648
Data\Particles\CANDLE.troy 1411.54 423.72 8493.09 -2147483648
Data\Particles\CANDLE.troy 143.43 390.13 9781.21 -2147483648
Data\Particles\CANDLE.troy 1466.91 398.5 7910.43 -2147483648
Data\Particles\CANDLE.troy 1468.5 85.04 8434.47 -2147483648
Data\Particles\CANDLE.troy 163.15 356.89 8744.8 -2147483648
Data\Particles\CANDLE.troy 1637.07 201.05 11018.7 -2147483648
Data\Particles\CANDLE.troy 1793.32 211.94 9993.01 -2147483648
Data\Particles\CANDLE.troy 1843.62 382.73 10617.9 -2147483648
Data\Particles\CANDLE.troy 2004.81 305.59 11348.4 -2147483648
Data\Particles\CANDLE.troy 203.69 335.29 10536.3 -2147483648
Data\Particles\CANDLE.troy 2122.35 196.43 10314.2 -2147483648
Data\Particles\CANDLE.troy 2173.09 260.32 8809.83 -2147483648
Data\Particles\CANDLE.troy 2195.29 249.84 8751.44 -2147483648
Data\Particles\CANDLE.troy 2227.19 337.44 8777.89 -2147483648
Data\Particles\CANDLE.troy 2240.85 252.76 8721.17 -2147483648
Data\Particles\CANDLE.troy 2492.21 269.15 8250.17 -2147483648
Data\Particles\CANDLE.troy 2699.79 42.31 8510.23 -2147483648
Data\Particles\CANDLE.troy 2958.3 312.08 12053.6 -2147483648
Data\Particles\CANDLE.troy 307.33 266.65 10893.3 -2147483648
Data\Particles\CANDLE.troy 3335.23 375.34 11628.2 -2147483648
Data\Particles\CANDLE.troy 3572.47 238.44 6505.46 -2147483648
Data\Particles\CANDLE.troy 4293.6 209.62 11871.2 -2147483648
Data\Particles\CANDLE.troy 4493.34 210.02 10790.9 -2147483648
Data\Particles\CANDLE.troy 4787.11 243.77 5956.79 -2147483648
Data\Particles\CANDLE.troy 5066.3 187.6 9465.08 -2147483648
Data\Particles\CANDLE.troy 5220.76 160 11509.4 -2147483648
Data\Particles\CANDLE.troy 5224.94 174.56 11878.9 -2147483648
Data\Particles\CANDLE.troy 5533.93 236.97 5076.29 -2147483648
Data\Particles\CANDLE.troy 5856.47 38.48 12695.4 -2147483648
Data\Particles\CANDLE.troy 5928.53 202.93 9335.04 -2147483648
Data\Particles\CANDLE.troy 5929.63 67.92 11948.3 -2147483648
Data\Particles\CANDLE.troy 5932.35 287.57 7205.37 -2147483648
Data\Particles\CANDLE.troy 5936.09 207.15 10328.6 -2147483648
Data\Particles\CANDLE.troy 5947.37 196.59 12603.9 -2147483648
Data\Particles\CANDLE.troy 6017.06 106.16 8830.07 -2147483648
Data\Particles\CANDLE.troy 6228.47 235.04 12049.1 -2147483648
Data\Particles\CANDLE.troy 6508.85 332.72 11954.8 -2147483648
Data\Particles\CANDLE.troy 6752.1 156.02 11606.9 -2147483648
Data\Particles\CANDLE.troy 6954.32 297.09 8018.24 -2147483648
Data\Particles\CANDLE.troy 7065.21 306.617 6124.4 -2147483648
