2493 272 8251 70 13 6 656
2410 378 8359 0 94 70 342
2488 304 8254 103 51 15 179
7566 505 4192 68 48 0 624
197 388 9428 103 76 0 350
209 368 10538 103 76 0 350
151 408 9783 103 76 0 400
141 421 10152 103 76 0 400
312 283 10897 103 76 0 300
668 491 10220 0 76 182 800
674 565 10223 0 21 109 1539
442 234 10259 188 43 41 209
4727 506 4576 33 67 196 850
4718 549 4567 0 28 140 3000
4495 202 4615 238 72 80 550
1612 206 8317 8 24 90 453
2122 217 10314 46 59 0 498
2126 236 10318 28 0 0 1495
2751 233 9746 1 62 28 409
2935 274 9465 82 49 0 542
3685 183 10389 32 0 97 874
3677 278 10425 127 52 96 542
1449 219 9708 0 36 0 1162
1449 212 9708 48 0 0 785
5506 505 6119 0 28 140 2093
5506 543 6121 33 67 196 850
3754 216 4856 26 46 4 652
4779 143 5932 70 30 10 500
4917 144 6113 70 30 10 500
5097 183 6273 70 30 10 500
5261 217 6436 70 30 10 500
5390 230 6619 70 30 10 500
9984 490 870 0 76 182 800
9980 564 876 0 21 109 1500
9774 233 1015 188 43 41 209
2411 505 6693 33 67 196 850
2421 548 6685 0 28 140 3000
2412 201 6457 238 72 80 550
10335 292 3601 0 65 0 397
10335 292 3601 106 11 0 687
9190 214 1572 0 36 0 665
9190 214 1572 48 0 0 449
1111 504 6505 0 28 140 2093
1109 542 6504 33 67 196 850
244 336 5382 70 30 10 500
2226 362 8780 90 48 0 652
2557 239 10083 1 62 28 409
5416 250 463 103 76 0 350
5923 277 373 103 76 0 350
6483 199 442 103 76 0 400
6210 217 402 103 76 0 400
5663 247 394 103 76 0 300
6504 527 1176 0 76 182 800
6510 564 1187 89 58 0 1500
6578 284 1220 63 18 0 276
8822 226 3064 0 43 150 852
8801 178 3088 0 18 96 1051
7566 470 4192 69 13 0 652
3546 159 8944 0 65 0 1096
3546 258 8940 106 11 0 1894
2006 340 11342 0 93 34 637
2006 395 11342 79 27 22 1253
-59 374 1559 121 83 34 719
212 341 4875 70 30 10 500
1678 465 5421 24 73 19 276
7557 219 4075 38 99 65 298
39 434 4649 70 30 10 577
1468 449 4649 70 30 10 577
1468 449 4649 70 30 10 577
1468 449 4649 70 30 10 577
1894 425 4649 70 30 10 577
1894 425 4649 70 30 10 577
1894 425 4649 70 30 10 577
2362 402 4649 70 30 10 577
2362 402 4649 70 30 10 577
2362 402 4649 70 30 10 577
2763 423 4476 70 30 10 577
2763 423 4476 70 30 10 577
2763 423 4476 70 30 10 577
3180 442 4325 70 30 10 577
3180 442 4325 70 30 10 577
3180 442 4325 70 30 10 577
738 554 4103 0 28 140 2093
743 579 4105 33 67 196 850
3727 468 1059 0 28 140 2093
3725 506 1058 33 67 196 850
-244 397 504 0 28 140 1300
-246 435 503 0 67 157 528
287 397 38 0 28 140 1378
285 435 37 33 67 162 560
6031 273 9735 24 24 194 579
6009 233 9684 79 22 34 420
6754 159 11599 32 0 97 862
6754 159 11599 127 0 96 441
7275 159 11486 32 0 97 1340
7403 159 11427 127 0 96 190
7831 93 10686 32 0 97 699
7831 93 10686 127 0 96 236
6783 234 9696 36 45 115 615
6729 234 9673 87 16 23 1207
5936 250 10328 9 13 136 299
5936 233 10328 162 53 52 204
5907 327 11060 22 22 143 1517
5907 207 11028 70 16 6 824
6178 247 11556 21 21 117 975
6178 207 11556 100 29 24 616
5220 247 11492 24 24 107 1132
5220 207 11492 99 18 18 754
4286 263 11871 24 24 194 924
4286 223 11871 162 53 52 626
5227 210 11872 24 24 194 968
5227 170 11872 162 53 52 656
7379 232 9944 36 45 115 740
7270 233 10037 103 36 32 439
2957 340 12062 0 93 34 718
2957 395 12062 79 27 22 1412
3783 497 13651 24 24 194 1739
3811 497 13651 162 53 52 806
1415 377 8801 103 76 0 350
1412 432 8491 103 76 0 350
1399 406 8199 103 76 0 350
1468 401 7911 103 76 0 350
3456 309 6298 77 42 0 669
3452 256 6299 39 28 0 120
3573 261 6505 77 42 0 298
3231 231 6545 14 52 24 409
3690 233 6202 18 53 14 231
3619 236 7853 0 65 0 209
3619 196 7853 106 11 0 453
4786 308 5955 62 11 0 669
4786 255 5955 0 59 0 409
5527 287 5075 62 11 0 669
5527 256 5075 0 59 0 409
8001 120 3519 2 66 29 519
8031 198 3827 3 76 51 719
6770 205 3814 0 48 0 675
6770 173 3814 100 17 11 1118
6338 267 5203 62 11 0 563
6338 267 5203 0 59 0 344
6516 203 5225 87 35 0 1051
7922 79 2476 62 11 0 474
7922 79 2476 0 59 0 289
8177 247 2625 62 11 0 474
8177 247 2625 0 59 0 289
1966 216 6990 0 43 150 434
1966 216 6990 0 18 96 654
2483 156 6041 19 43 150 434
2483 156 6041 0 18 96 654
2224 209 5559 19 43 99 434
2224 209 5559 0 18 96 654
3772 205 5918 0 43 150 434
3772 205 5918 0 18 96 654
2831 250 7098 28 48 80 434
2831 250 7098 0 18 96 654
4071 191 6801 21 45 96 852
4071 191 6801 0 18 96 654
5390 230 6619 0 32 0 252
5261 217 6436 0 32 0 252
5097 183 6273 0 32 0 252
4917 144 6113 0 32 0 252
7503 204 1749 0 43 150 482
7503 204 1749 0 18 96 595
7622 208 2206 0 43 150 636
7622 208 2206 0 18 96 785
7764 176 1713 0 43 150 479
7764 176 1713 0 18 96 591
7243 177 2415 0 43 150 546
7243 177 2415 0 18 96 674
6878 220 1945 0 43 150 492
6878 220 1945 0 18 96 608
9068 171 2587 0 43 150 479
9068 171 2587 0 18 96 591
8914 364 2073 0 43 150 456
8914 364 2073 0 18 96 677
10668 201 2011 0 43 150 379
10668 201 2011 0 18 96 706
10597 165 2271 0 43 150 362
10597 165 2271 0 18 96 788
10321 207 2908 0 65 0 334
10321 207 2908 106 11 0 578
5839 186 2568 0 43 150 546
5839 186 2568 0 18 96 674
4873 196 2975 0 51 131 546
5165 196 3435 0 18 96 674
5744 196 3545 0 43 150 546
5744 196 3545 0 18 96 674
5385 196 4054 0 43 150 546
5385 196 4054 0 18 96 674
10028 188 4363 0 65 0 698
10028 188 4363 106 11 0 1207
9392 169 4880 0 65 0 698
9392 169 4880 106 11 0 1207
9870 190 5838 0 65 0 344
9870 144 5838 106 11 0 596
9437 207 7149 79 22 65 404
9645 273 6508 79 22 34 404
10013 182 6308 24 24 194 895
10013 182 6308 79 22 34 404
11758 334 4511 24 24 194 680
11758 334 4511 79 22 34 306
11479 237 6310 24 24 194 882
11479 237 6310 79 22 34 398
11792 194 6594 24 24 194 1083
11792 194 6594 79 22 34 488
11160 316 7154 24 24 194 932
11167 251 7154 79 22 34 420
9939 187 7019 24 24 194 985
9939 187 7019 79 22 34 444
9907 206 7815 24 24 194 902
9907 206 7815 79 22 34 407
9471 264 8090 24 24 143 1031
9471 264 8090 79 22 34 465
10584 204 8969 24 24 194 1014
10584 204 8969 79 22 34 457
11057 180 8793 24 24 194 916
11057 180 8793 79 22 34 413
11363 181 9028 24 24 194 916
11363 181 9028 79 22 34 413
11887 219 9097 24 24 194 916
11887 219 9097 79 22 34 413
11933 262 8631 24 24 194 843
11961 262 8573 79 22 34 380
11293 467 9977 106 11 0 700
12153 418 9853 110 11 0 1118
12597 500 9765 38 45 25 896
13903 562 9814 76 51 0 815
13798 260 8753 52 42 148 853
13798 260 8753 79 22 34 384
12683 252 7641 24 24 194 985
12683 219 7641 79 22 34 586
1816 261 9979 39 0 0 617
1646 247 11019 46 59 0 564
1646 234 11019 28 0 0 1495
1843 410 10617 28 0 0 927
1843 398 10617 46 59 0 428
1961 478 10418 27 50 0 491
2217 445 10369 27 47 0 491
4493 247 10790 65 19 0 498
5066 205 9465 50 64 0 337
5066 196 9465 28 0 0 752
3784 192 12602 24 24 194 838
3784 192 12602 162 53 52 568
7603 231 10837 36 45 115 669
7430 231 10886 103 36 32 388
6459 162 10903 0 69 35 542
6459 138 10903 90 0 0 985
8661 211 9787 36 45 115 1620
8661 211 9787 103 36 32 749
8507 249 9325 36 45 115 1387
8507 199 9325 103 36 32 641
9187 213 8483 36 45 115 1206
9187 213 8483 103 36 32 557
6525 291 2582 0 52 123 1207
6741 170 12078 127 0 96 441
7026 159 12395 32 19 97 722
7008 201 12600 127 45 96 258
7164 165 12381 127 52 96 277
6978 384 7047 99 92 114 1650
8442 548 8305 0 28 140 2093
8442 422 8305 99 0 61 850
11111 276 5030 62 11 0 664
11111 245 5030 0 59 0 406
10568 276 5565 62 11 0 688
10568 245 5565 0 59 0 421
7834 310 9594 84 24 17 325
7834 351 9594 84 24 17 158
7329 267 9102 62 11 0 563
7329 267 9102 0 59 0 344
7472 98 9207 62 11 0 404
7439 98 9267 0 59 0 234
8817 377 12340 0 65 0 405
8817 377 12340 106 11 0 700
7831 173 12266 127 0 96 277
6402 175 12524 60 29 66 722
3333 390 11627 24 24 194 429
3333 383 11627 162 53 52 227
6019 118 8826 24 24 194 515
6019 118 8826 162 53 52 272
6954 314 8018 24 24 194 870
6954 314 8018 162 53 52 460
5932 318 7205 117 0 0 908
5932 301 7205 20 113 22 480
7065 324 6124 117 0 0 881
7065 314 6124 20 113 22 484
8168 310 6968 24 24 194 747
8168 310 6968 162 53 52 395
7595 256 5750 116 83 46 515
9318 216 6850 52 35 56 808
7777 300 5066 126 85 56 515
