355 292 10865 127 68 0 652
461 350 11638 124 56 0 298
1921 311 11358 119 48 0 497
4512 89 10669 126 77 0 453
169 382 10145 124 58 0 320
13936 408 10527 104 56 0 386
10457 360 12195 121 77 0 386
-473 454 235 126 49 0 386
96 437 -215 104 36 0 342
1323 366 304 114 53 0 386
2109 353 300 117 53 0 298
2801 355 255 126 56 0 431
3357 364 240 123 52 0 386
3914 345 222 126 68 0 298
4427 419 417 126 62 0 364
4467 504 1715 120 43 0 298
4463 466 2169 126 43 0 320
4254 417 3026 133 56 0 253
4099 418 3447 127 51 0 431
3161 475 4295 128 60 0 253
2767 421 4484 121 56 0 253
1902 409 4582 133 58 0 386
1445 402 4605 126 77 0 386
48 486 4632 136 58 0 298
17 422 3919 116 60 0 342
6 373 3300 121 66 0 320
-5 280 2752 123 58 0 253
-11 279 2170 123 53 0 276
1222 301 2849 119 58 0 409
5320 296 1583 144 69 0 431
6499 256 361 111 56 0 497
5904 304 329 124 77 0 519
6736 291 1557 130 77 0 364
4223 334 5359 126 60 0 475
5041 344 4518 121 77 0 431
8939 204 1998 116 70 0 342
10328 315 3517 120 66 0 497
10016 244 4363 133 77 0 386
9407 255 4869 134 77 0 364
11183 274 2426 128 73 0 453
7045 271 6261 131 77 0 542
8017 301 6929 141 77 0 519
6998 255 7982 134 77 0 675
6016 357 7233 133 77 0 564
4764 176 5925 141 80 0 497
5918 289 5511 128 77 0 209
3522 185 6430 109 60 0 453
177 286 4921 110 58 0 453
218 303 5402 102 52 0 409
110 349 8409 136 62 0 409
202 281 7612 126 56 0 364
6249 208 5922 114 77 0 320
189 326 9469 133 51 0 342
2358 433 4517 127 63 0 364
11096 261 5012 130 58 0 386
5 -17 216 0 79 151 453
13941 109 14200 90 0 0 586
-413 323 5506 0 68 155 808
1448 708 13909 85 0 99 874
2006 566 14131 0 7 195 874
3746 252 4807 120 59 0 519
2690 276 5478 0 66 126 342
2115 216 5273 0 80 175 542
223 292 6038 121 65 0 320
191 199 6859 117 58 0 276
1677 201 7181 106 51 0 519
1642 223 7697 109 58 0 386
2863 203 7166 0 79 144 519
2038 182 6950 0 66 147 386
2560 223 8103 0 87 171 586
2220 172 8707 0 68 170 453
1556 204 8302 0 62 133 231
4089 224 7252 0 69 165 453
4536 196 6752 0 53 130 519
4432 172 7846 116 65 0 364
3964 182 8187 117 52 0 386
3985 141 8586 111 65 0 586
3445 224 8816 113 65 0 431
3555 158 8977 121 75 0 431
2944 224 9024 117 62 0 453
2946 242 9441 102 46 0 342
2815 173 9752 102 51 0 475
2147 191 10123 104 59 0 431
1751 186 9734 119 53 0 431
1408 348 8806 127 60 0 364
5068 224 3522 130 66 0 519
5769 209 3499 141 65 0 630
5947 294 1725 120 65 0 386
8331 348 1596 121 72 0 386
10314 267 2888 126 77 0 386
9063 63 4566 131 82 0 386
9041 61 3864 117 83 0 386
9797 39 3797 116 62 0 386
7817 213 5059 106 73 0 431
7614 176 5715 96 49 0 364
6216 276 4797 119 62 0 342
5932 309 5066 126 62 0 320
8655 269 4597 128 80 0 431
7887 206 3389 131 70 0 342
8011 236 3549 116 62 0 342
9196 191 427 136 63 0 608
8128 324 446 123 69 0 364
5057 238 2220 111 49 0 453
-67 330 1561 126 52 0 276
4368 463 2595 128 53 0 453
3420 207 8038 113 46 0 409
12001 342 3177 121 76 0 608
2874 284 11879 130 66 0 542
3317 271 11638 127 60 0 386
3667 271 10808 131 70 0 386
3632 136 7857 100 25 0 276
5456 187 6694 111 72 0 320
3931 166 10061 110 66 0 386
4634 269 9559 123 63 0 386
5108 75 10239 119 55 0 386
5927 185 9330 120 69 0 386
5998 146 8794 114 58 0 386
9803 165 5853 120 59 0 386
10523 204 5526 114 52 0 386
10922 -84 3100 0 68 99 453
6492 284 5288 89 45 0 542
7120 190 4930 0 76 150 386
8804 202 3652 0 46 127 386
9020 195 3375 0 72 110 386
9521 196 3142 0 62 147 364
10330 171 2681 0 68 145 475
12637 234 7139 116 60 0 453
10647 183 2224 0 65 167 342
9610 226 2560 0 63 148 298
6937 305 1863 0 69 120 431
7212 150 2531 0 87 179 298
11708 221 3033 58 36 0 409
4634 121 8420 0 58 121 763
5895 43 9035 0 41 121 652
3445 137 11150 0 68 131 586
7821 217 6655 66 36 0 409
6844 196 3721 103 56 0 364
7352 184 3905 136 58 0 431
6742 217 5184 106 38 0 652
8001 196 2533 119 69 0 652
3108 357 5102 128 60 0 342
9101 204 2477 0 49 128 386
9755 366 9103 104 49 0 386
9477 259 10286 104 49 0 386
9070 312 6451 102 38 0 453
962 408 145 120 60 0 453
2575 179 5847 0 72 184 386
5144 296 6359 85 51 12 320
