Data/Particles/FireTorch_Med.troy 6066.02 165.403 5710.6 -2147483648
Data/Particles/FireTorch_Med.troy 5799.9 157.064 5359.86 -2147483648
Data/Particles/FireTorch_Med.troy 13721 160.556 4048.49 -2147483648
Data/Particles/GemGlow.troy 3549.08 219.451 2125.48 -2147483648
Data/Particles/GemGlow.troy 2061.54 215.259 3726.54 -2147483648
Data\Particles\LoFogGreen_env.prt 9590.96 70.5616 12212.8 -2147483648
Data\Particles\LoFogGreen_env.prt 10362.1 48.824 6377.67 -2147483648
Data\Particles\LoFogGreen_env.prt 9618.21 57.515 11418.3 -2147483648
Data\Particles\LoFogGreen_env.prt 10588.2 53.4754 9211.14 -2147483648
Data\Particles\LoFogGreen_env.prt 11121.1 47.011 8978.25 -2147483648
Data\Particles\LoFogGreen_env.prt 6371.97 34.345 11743.1 -2147483648
Data/Particles/LoFogYellow_env.troy 5856.47 38.4781 12695.4 -2147483648
Data\Particles\LoFogGreen_env.prt 10237.4 72.8346 8020.98 -2147483648
Data\Particles\LoFogGreen_env.prt 8087.75 47.5316 10588.3 -2147483648
Data\Particles\LoFogGreen_env.prt 8898.48 95.8092 10254.3 -2147483648
Data\Particles\LoFogGreen_env.prt 6882.9 60.27 10174.3 -2147483648
Data\Particles\LoFogGreen_env.prt 7536.23 41.2174 11245.7 -2147483648
Data\Particles\LoFogGreen_env.prt 8897.23 95.8092 10496.7 -2147483648
Data\Particles\LoFogGreen_env.prt 8555.41 46.9656 11674.4 -2147483648
Data\Particles\LoFogGreen_env.prt 7969.13 74.0518 10964.4 -2147483648
Data\Particles\LoFogGreen_env.prt 4783.01 57.879 10939.8 -2147483648
Data\Particles\LoFogGreen_env.prt 4240.71 57.879 10818.3 -2147483648
Data\Particles\LoFogGreen_env.prt 5154.27 45.5753 10615.6 -2147483648
Data\Particles\LoFogGreen_env.prt 5924.71 32.2649 11649.2 -2147483648
Data\Particles\LoFogGreen_env.prt 6168.8 51.5419 10909.6 -2147483648
Data\Particles\LoFogGreen_env.prt 7087.92 57.879 9195.74 -2147483648
Data\Particles\LoFogGreen_env.prt 7636.19 85.0359 8820.62 -2147483648
Data\Particles\Butterfly.prt 2934.89 85.0359 5254.13 -2147483648
Data\Particles\Butterfly.prt 1468.5 85.0359 8434.47 -2147483648
Data\Particles\Butterfly.prt 2645.99 85.0359 8406.64 -2147483648
Data\Particles\Butterfly.prt 3988.54 85.0359 7421.45 -2147483648
Data\Particles\Butterfly.prt 4075.35 128.037 5487.67 -2147483648
Data\Particles\Butterfly.prt 5060.37 85.0359 3822.97 -2147483648
Data\Particles\Butterfly.prt 6420.71 85.0359 3122.79 -2147483648
Data\Particles\Butterfly.prt 5546.45 85.0359 2547.47 -2147483648
Data\Particles\Butterfly.prt 8553.31 85.0359 2655.18 -2147483648
Data\Particles\Butterfly.prt 9827.3 85.0359 1788.67 -2147483648
Data\Particles\Butterfly.prt 9701.33 85.0359 3373.51 -2147483648
Data\Particles\Butterfly.prt 7785.14 85.0359 4413.92 -2147483648
Data\Particles\Butterfly.prt 6877.45 85.0359 5353.15 -2147483648
Data\Particles\Butterfly.prt 2066.85 85.0359 10390.7 -2147483648
Data\Particles\Butterfly.prt 6087.06 85.0359 5123.33 -2147483648
Data\Particles\Firefly.prt 4632.73 125.62 12600.4 -2147483648
Data\Particles\Firefly.prt 5545.27 125.62 11656.8 -2147483648
Data\Particles\Firefly.prt 6424.59 125.62 11794.3 -2147483648
Data\Particles\Firefly.prt 5761.64 125.62 12735.4 -2147483648
Data\Particles\Firefly.prt 7139.82 125.62 12651.7 -2147483648
Data\Particles\Firefly.prt 7689.83 125.62 12528.3 -2147483648
Data\Particles\Firefly.prt 8679.02 125.62 11735.7 -2147483648
Data\Particles\Firefly.prt 7714.93 125.62 11196.2 -2147483648
Data\Particles\Firefly.prt 7990.98 125.62 10520.7 -2147483648
Data\Particles\Firefly.prt 6358.62 125.62 10691.6 -2147483648
Data\Particles\Firefly.prt 8845.98 125.62 10691.6 -2147483648
Data\Particles\Firefly.prt 8587.46 125.62 10041.8 -2147483648
Data\Particles\Firefly.prt 7839.86 125.62 9468.91 -2147483648
Data\Particles\Firefly.prt 7071.29 125.62 9105.58 -2147483648
Data\Particles\Firefly.prt 10369.1 125.62 9252.31 -2147483648
Data\Particles\Firefly.prt 9174.37 125.62 8162.34 -2147483648
Data\Particles\Firefly.prt 9174.37 125.62 7547.49 -2147483648
Data\Particles\Firefly.prt 10355.2 125.62 7764.08 -2147483648
Data\Particles\Firefly.prt 10355.2 125.62 6219.96 -2147483648
Data\Particles\Firefly.prt 10138.6 125.62 6806.87 -2147483648
Data\Particles\Firefly.prt 11445.1 125.62 7890.6 -2147483648
Data\Particles\Firefly.prt 12304.5 125.62 8916.93 -2147483648
Data\Particles\Firefly.prt 12304.5 125.62 7708.19 -2147483648
Data\Particles\Firefly.prt 12304.5 125.62 6548.35 -2147483648
Data\Particles\Firefly.prt 12360.4 125.62 5465.36 -2147483648
Data\Particles\Firefly.prt 11724.6 125.62 5255.75 -2147483648
Data\Particles\Firefly.prt 11598.9 125.62 5933.49 -2147483648
Data\Particles\Firefly.prt 12255.6 125.62 3627.79 -2147483648
Data\Particles\Firefly.prt 12416.3 206.954 4520.55 -2147483648
Data\Particles\Firefly.prt 13946.5 125.62 4109.89 -2147483648
Data\Particles\Firefly.prt 13946.5 125.62 6639.18 -2147483648
Data\Particles\Firefly.prt 14037.3 125.62 4759.68 -2147483648
Data\Particles\Firefly.prt 14121.2 125.62 7274.99 -2147483648
Data\Particles\Firefly.prt 13946.5 125.62 8064.52 -2147483648
Data\Particles\Firefly.prt 10849.9 125.62 14426.4 -2147483648
Data\Particles\Firefly.prt 9927.63 125.62 14223.8 -2147483648
Data\Particles\Firefly.prt 8666.68 245.109 14157.7 -2147483648
Data\Particles\Firefly.prt 7964.28 125.62 14321.6 -2147483648
Data\Particles\Firefly.prt 6462.08 125.62 14112 -2147483648
Data\Particles\Firefly.prt 5518.84 125.62 14154 -2147483648
Data\Particles\Firefly.prt 4575.59 125.62 14160.9 -2147483648
Data\Particles\Firefly.prt 4058.56 125.62 14258.7 -2147483648
Data/Particles/FireTorch_Med.troy -59.6043 304.269 1560.74 -2147483648
Data\Particles\Dandelion_env.troy 8434.48 85.0359 1788.67 -2147483648
Data\Particles\Dandelion_env.troy 1743.64 85.0359 5825.56 -2147483648
Data\Particles\LoFogYellow_env.prt 9420.28 44.2876 2655.18 -2147483648
Data\Particles\LoFogYellow_env.prt 7699.52 62.4784 3747.35 -2147483648
Data\Particles\LoFogYellow_env.prt 5939.6 51.6224 4011.63 -2147483648
Data\Particles\LoFogYellow_env.prt 7262.76 47.278 1648.6 -2147483648
Data\Particles\Dandelion_env.troy 2266.41 85.0359 8948.62 -2147483648
Data\Particles\Dandelion_env.troy 3843.4 85.0359 6601.92 -2147483648
Data\Particles\Dandelion_env.troy 6906.89 85.0359 4207.65 -2147483648
Data\Particles\Dandelion_env.troy 5333.3 85.0359 4574.8 -2147483648
Data\Particles\Dandelion_env.troy 7534.28 85.0359 2482.25 -2147483648
Data\Particles\LoFogYellow_env.prt 2813.46 55.521 5745.1 -2147483648
Data\Particles\LoFogYellow_env.prt 1905.31 57.7339 7850.56 -2147483648
Data\Particles\LoFogYellow_env.prt 2206.16 85.0359 10412.6 -2147483648
Data\Particles\LoFogYellow_env.prt 5020.1 107.485 6510.52 -2147483648
Data\Particles\LoFogYellow_env.prt 11044.6 85.0359 594.767 -2147483648
Data\Particles\LoFogYellow_env.prt 9777.37 85.0359 379.756 -2147483648
Data\Particles\LoFogYellow_env.prt 8045.25 85.0359 367.091 -2147483648
Data\Particles\LoFogYellow_env.prt 6403.72 85.0359 335.814 -2147483648
Data\Particles\Butterfly.prt 6257.43 85.0359 1645.15 -2147483648
Data/Particles/FireTorch_Med.troy -0.502656 267.568 2741.22 -2147483648
Data/Particles/FireTorch_Med.troy -4.66063 320.031 3313.87 -2147483648
Data/Particles/FireTorch_Med.troy 7.98821 316.9 3937.33 -2147483648
Data/Particles/FireTorch_Med.troy 211.361 253.992 4878.55 -2147483648
Data/Particles/FireTorch_Med.troy 240.408 260.029 5385.97 -2147483648
Data\Particles\FireTorch_Simple.troy 36.3733 388.319 4652.26 -2147483648
Data\Particles\FireTorch_Simple.troy 1454.39 364.921 4601.96 -2147483648
Data\Particles\FireTorch_Simple.troy 1901.81 363.147 4598.83 -2147483648
Data\Particles\FireTorch_Simple.troy 2349.23 402.632 4558.15 -2147483648
Data/Particles/SmallTorch.troy 10754.1 137.224 1749.27 -2147483648
Data\Particles\FireTorch_Simple.troy 3172.11 390.516 4326.62 -2147483648
Data\Particles\FireTorch_Simple.troy 4091.55 355.225 3457.25 -2147483648
Data\Particles\FireTorch_Simple.troy 4255.42 361.794 3034.55 -2147483648
Data\Particles\FireTorch_Simple.troy 4382.04 391.252 2600.69 -2147483648
Data\Particles\FireTorch_Simple.troy 4463.97 362.012 2183.58 -2147483648
Data\Particles\FireTorch_Simple.troy 4472.32 382.801 1732.87 -2147483648
Data\Particles\FireTorch_Simple.troy 4423.11 359.702 386.179 -2147483648
Data\Particles\FireTorch_Simple.troy 9643.47 397.193 11837.9 -2147483648
Data\Particles\FireTorch_Simple.troy 9575.07 358.99 14047.9 -2147483648
Data\Particles\FireTorch_Simple.troy 13908 370.313 9828.92 -2147483648
Data\Particles\FireTorch_Simple.troy 12594 360.18 9849.34 -2147483648
Data\Particles\FireTorch_Simple.troy 9946.84 362.899 10979.7 -2147483648
Data\Particles\FireTorch_Simple.troy 12152.9 370.568 9857.86 -2147483648
Data\Particles\FireTorch_Simple.troy 11701.9 397.049 9899.17 -2147483648
Data\Particles\FireTorch_Simple.troy 10871.9 386.862 10125.9 -2147483648
Data\Particles\FireTorch_Simple.troy 9781.05 361.09 11404.4 -2147483648
Data\Particles\FireTorch_Simple.troy 9554.87 379.239 12252.8 -2147483648
Data\Particles\FireTorch_Simple.troy 9545.38 382.231 12706 -2147483648
Data/Particles/FireTorch_Med.troy 7043.67 159.321 6305.21 -2147483648
Data/Particles/FireTorch_Med.troy 6007.06 180.265 7246.02 -2147483648
Data\Particles\FireTorch_Simple.troy 8018.37 165.752 6957.51 -2147483648
Data\Particles\FireTorch_Simple.troy 7002.12 156.314 7989.49 -2147483648
Data/Particles/FireTorch_Med.troy 7820.29 194.442 12813 -2147483648
Data/Particles/FireTorch_Med.troy 7526.27 203.313 12850.3 -2147483648
Data/Particles/FireTorch_Med.troy 6922.66 193.4 12796 -2147483648
Data/Particles/GemGlow.troy 5064.32 177.221 3557.69 -2147483648
Data/Particles/FireTorch_Med.troy 6149.64 197.592 1641.07 -2147483648
Data/Particles/FireTorch_Med.troy 6487.29 167.627 424.976 -2147483648
Data/Particles/FireTorch_Med.troy 5928.77 220.449 368.228 -2147483648
Data/Particles/FireTorch_Med.troy 1430.09 242.137 8799.66 -2147483648
Data/Particles/FireTorch_Med.troy 209.484 242.743 7618.76 -2147483648
Data/Particles/FireTorch_Med.troy 142.713 265.295 8341.72 -2147483648
Data/Particles/FireTorch_Med.troy 5755.49 269.271 12842.8 -2147483648
Data/Particles/FireTorch_Med.troy 3934.35 126.128 10074 -2147483648
Data/Particles/FireTorch_Med.troy 329.387 152.898 10895.3 -2147483648
Data/Particles/FireTorch_Med.troy 225.114 214.549 10533.8 -2147483648
Data/Particles/FireTorch_Med.troy 154.058 247.383 9788.47 -2147483648
Data/Particles/FireTorch_Med.troy 165.344 261.207 10151 -2147483648
Data/Particles/FireTorch_Med.troy 197.379 229.859 9425.84 -2147483648
Data/Particles/FireTorch_Med.troy 273.587 171.134 9087.4 -2147483648
Data/Particles/FireTorch_Med.troy 176.915 225.658 8723.18 -2147483648
Data\Particles\FireTorch_Simple.troy 8502.14 97.2136 9314.94 -2147483648
Data/Particles/FireTorch_Med.troy 9760.07 229.316 9084.67 -2147483648
Data/Particles/FireTorch_Med.troy 10843 230.977 9394.48 -2147483648
Data/Particles/FireTorch_Med.troy 8721.32 182.462 12816.7 -2147483648
Data/Particles/FireTorch_Med.troy 1345.46 308.904 293.466 -2147483648
Data/Particles/FireTorch_Med.troy 2108.88 307.883 299.467 -2147483648
Data/Particles/FireTorch_Med.troy 2800.86 307.892 265.381 -2147483648
Data/Particles/FireTorch_Med.troy 3356.32 309.528 240.742 -2147483648
Data/Particles/FireTorch_Med.troy 3909.69 312.536 230.761 -2147483648
Data/Particles/FireTorch_Med.troy 4645.83 94.4023 9595.83 -2147483648
Data/Particles/FireTorch_Med.troy 121.385 267.784 -197.585 -2147483648
Data/Particles/FireTorch_Med.troy 4213.44 228.278 5393.99 -2147483648
Data\Particles\FireTorch_Simple.troy 5030.19 237.403 4503.53 -2147483648
Data/Particles/FireTorch_Med.troy 5928.7 181.473 5543.32 -2147483648
Data\Particles\FireTorch_Simple.troy 11995.7 205.241 3234.9 -2147483648
Data\Particles\FireTorch_Simple.troy 11198.2 196.859 2445.61 -2147483648
Data\Particles\FireTorch_Simple.troy 9193.38 104.801 8499.68 -2147483648
Data/Particles/FireTorch_Med.troy 147.687 255.206 7975.35 -2147483648
Data/Particles/LoFogYellow_env.troy 2222.05 35.0046 13456.8 -2147483648
Data\Particles\FireTorch_Simple.troy 2873.62 192.612 11892.8 -2147483648
Data\Particles\GemGlow.prt 2880.37 163.553 7223.68 -2147483648
Data\Particles\GemGlow.prt 2572.56 166.325 8158.18 -2147483648
Data\Particles\GemGlow.prt 2183.61 155.289 8696.96 -2147483648
Data\Particles\GemGlow.prt 1580.58 163.138 8337.36 -2147483648
Data\Particles\SmallTorch.prt 1463.2 123.385 9631.74 -2147483648
Data\Particles\SmallTorch.prt 2197.93 161.879 10168.8 -2147483648
Data/Particles/FireTorch_Med.troy -63.2455 274.296 -196.556 -2147483648
Data/Particles/FireTorch_Med.troy -404.203 283.768 126.109 -2147483648
Data/Particles/FireTorch_Med.troy -430.792 276.239 299.374 -2147483648
Data/Particles/FireTorch_Simple.troy 6007.62 -19.7626 8817.59 -2147483648
Data/Particles/FireTorch_Simple.troy 5920.51 81.5746 9334.98 -2147483648
