8448 -22 11374 255 97 0 431
7336 162 10210 216 216 55 231
10318 -40 10304 114 50 0 364
8617 -44 6508 229 230 55 253
7669 -102 6069 144 145 55 477
8280 161 6042 114 128 55 497
9880 21 6417 114 128 55 648
7968 244 6419 5 87 128 615
7636 -90 7640 128 33 0 516
8874 22 6034 128 33 0 409
8161 -70 8290 114 128 55 453
9063 -74 8173 229 232 55 253
9081 222 11487 114 128 55 400
8375 33 11454 0 72 128 494
9546 -133 11050 0 72 128 494
9192 -60 11007 114 128 55 406
8242 -58 12132 184 185 55 364
3988 93 8797 49 9 96 598
5521 -101 3955 26 63 255 497
7332 -171 4865 15 58 109 608
6777 -165 3431 10 50 255 542
8395 59 4271 211 213 25 276
10033 -837 5654 0 68 192 320
6258 155 4866 0 68 192 320
9675 8 8395 0 43 56 527
9574 -128 8851 0 58 35 527
8387 46 8729 0 72 128 604
10011 -115 11255 184 195 55 497
11474 -107 9903 114 128 55 582
11748 -106 9823 182 211 55 342
10885 134 10145 0 72 184 409
10616 102 10210 199 201 55 320
5119 -42 9839 114 128 55 186
9174 58 8440 114 128 55 582
9007 -133 9704 114 128 55 582
8105 -78 9033 191 194 55 253
8460 -52 9748 255 80 0 320
6336 -175 11394 0 75 230 763
7630 18 9653 0 72 128 494
8689 1 8360 128 33 0 516
8456 -70 7086 206 211 55 320
9459 16 3941 7 100 229 475
9938 -23 924 128 55 0 582
12012 -7 688 128 55 0 582
10993 -46 1686 154 55 0 747
6406 86 1152 128 55 0 747
10606 -26 1286 128 55 0 582
10999 -63 2658 128 55 0 320
8265 -48 1273 128 55 0 598
12568 248 10090 114 128 55 532
12452 274 10712 114 128 55 532
12996 403 12262 114 128 55 532
13696 361 8616 114 128 55 532
11712 239 11762 128 55 0 582
13605 331 9864 114 128 55 439
12333 11 9303 128 55 0 582
13051 40 8305 128 55 0 582
13193 -54 7386 128 55 0 582
12450 -54 6752 128 55 0 582
13450 210 8119 0 52 128 730
12834 298 9211 0 52 128 730
13534 173 7369 0 52 128 587
4340 220 2527 52 89 128 521
6940 -561 4761 110 89 128 697
6443 -83 3449 185 177 31 231
534 235 3217 255 106 0 342
6980 115 2428 128 128 128 356
6133 184 1043 29 37 128 592
10071 -16 5037 157 148 38 409
8725 -99 4168 33 85 219 475
10322 -12 5402 157 148 38 409
10629 -183 5266 0 68 192 697
12294 377 4487 167 12 104 1317
1978 115 7426 0 52 128 620
2285 13 8793 0 52 128 587
11376 -91 4500 0 52 128 439
11216 -93 4268 0 52 128 276
11136 0 3921 0 52 128 340
10518 -85 4025 0 52 128 340
10682 -51 4310 0 52 128 340
10839 -90 4648 0 52 128 340
11786 -71 6374 0 52 128 340
11196 -86 6555 0 52 128 340
12072 -295 6354 59 29 128 549
10386 -44 7383 0 52 128 340
11740 -102 7257 0 52 128 340
11360 -90 8413 0 52 128 439
10473 -96 8833 0 52 128 209
2103 104 1999 0 52 128 725
5234 86 591 0 52 128 725
8664 -45 8853 114 128 128 620
1258 -73 9299 0 128 68 466
1137 200 9592 0 57 128 466
5304 -115 8652 23 70 128 587
2518 312 7741 0 52 128 587
944 -101 8688 182 182 21 320
597 203 10407 0 45 128 1000
710 -69 8057 235 238 29 231
4341 232 10986 128 80 27 587
4809 -107 11263 114 128 55 329
4835 -28 7317 128 59 31 406
3940 -55 7568 114 128 55 373
5889 -72 9839 114 128 55 373
5483 13 9754 172 33 0 453
6078 107 5720 90 87 21 719
5076 195 5309 128 61 53 609
7849 -11 7175 195 196 55 320
8113 -125 6174 128 128 57 1000
5510 -144 7155 5 62 128 318
5212 -152 4010 255 255 45 209
6633 -995 5340 37 52 255 1428
6660 -102 4817 157 148 38 409
4900 -660 4215 20 80 128 862
5866 -451 4037 20 80 187 862
6302 -362 3717 14 80 128 862
7037 -639 3421 14 58 128 862
5937 264 3293 128 85 60 1000
3283 -607 5257 10 50 128 802
3672 -8 4991 128 73 38 342
3441 18 4632 128 73 38 298
4431 156 4182 92 109 128 475
4429 -145 3417 10 50 128 802
1595 -330 7578 8 123 230 1229
1989 -221 8473 0 138 255 785
3713 -138 7236 114 128 55 373
5687 165 9902 79 80 128 604
7428 14 7846 54 70 128 604
7680 58 9809 38 70 128 604
7905 -88 10345 32 76 185 298
8351 -3 9108 57 79 128 604
5392 -130 8358 206 206 45 187
5605 296 8632 213 218 45 342
5384 98 6190 59 61 128 659
4316 20 5487 11 94 22 453
7339 -144 9028 115 128 40 692
5700 -139 8822 128 81 73 549
8770 87 8521 57 79 128 604
8934 30 5518 168 151 43 231
7905 172 5996 43 62 198 386
3620 93 7564 0 52 255 630
4832 -44 9772 225 226 24 253
2561 318 10519 16 46 187 1628
2609 105 10096 2 76 128 527
5274 -114 11505 128 112 27 697
3541 284 10428 128 82 55 675
3026 240 10248 128 61 45 466
3165 126 11218 57 76 128 956
2785 339 9827 128 112 27 483
2215 631 10489 128 44 27 681
1963 256 11109 128 112 27 681
2029 608 10389 128 53 27 681
3534 340 10967 128 51 27 510
3052 253 9702 128 112 27 483
4179 259 11739 57 76 128 956
3246 626 10979 128 37 27 510
-633 77 8071 43 37 128 956
-207 164 8986 33 68 128 956
266 472 5950 128 112 27 642
-69 494 5656 128 112 27 642
-367 344 6198 46 37 128 956
1001 -960 6417 14 37 107 741
1407 -93 6412 46 37 128 956
-598 156 7620 24 109 175 941
1207 -365 8915 128 112 27 609
62 -118 7478 43 37 128 956
638 401 6345 128 80 83 609
1489 144 6195 128 58 36 609
1537 -39 9949 43 37 128 956
1855 62 8852 128 58 65 386
4994 472 12018 128 112 27 785
3676 514 11328 128 70 27 356
3206 432 11403 128 112 27 356
4750 218 11244 128 75 27 697
4362 61 11575 57 76 128 422
3726 67 10871 37 64 128 422
4596 78 5393 48 112 63 276
4230 36 7073 20 48 128 824
3873 -58 7418 28 57 128 342
2841 214 5309 28 57 128 824
3384 -37 5563 28 57 128 824
3532 102 5491 218 219 24 231
3142 202 5582 0 52 189 320
3563 37 5371 0 52 128 164
3787 -25 5331 0 52 128 164
3735 71 5356 128 61 24 224
3827 -139 5524 128 103 24 224
3452 -17 4869 0 72 128 422
3821 -95 4696 22 46 181 475
-28 81 6678 28 55 128 956
1394 110 10442 29 27 128 917
323 417 9407 33 68 128 956
6196 95 5052 128 61 53 497
5425 -1046 4483 12 70 222 453
4211 16 6422 128 61 53 386
4292 55 4974 0 36 199 586
2353 117 6018 85 58 58 692
3247 222 3670 107 58 58 608
4910 40 4177 22 86 128 342
5142 -94 8587 128 114 66 813
4788 67 8528 28 57 128 780
5090 107 8987 28 57 128 824
4953 -88 8459 128 109 76 342
4212 -83 8853 225 225 21 120
5601 -97 7262 128 109 45 422
6089 -114 7597 128 109 45 422
5415 210 7465 199 201 35 364
5929 221 7920 28 57 128 565
6600 -11 7766 128 114 38 542
5956 -103 7419 141 138 26 497
7136 -74 8723 208 209 14 253
6868 -133 8562 128 109 45 409
6768 -126 8743 128 109 45 320
6740 294 8429 28 57 128 824
6491 157 9023 28 57 128 824
6765 -127 8996 128 109 45 488
7248 -119 8943 223 226 45 165
7192 -128 8716 128 109 45 488
5510 235 7216 213 211 66 298
5409 27 6586 148 147 40 431
5532 354 6108 85 89 128 494
5611 66 5847 201 206 55 386
6042 17 6307 240 243 40 320
