355 273 10865 182 77 0 320
461 350 11638 182 77 0 298
1921 311 11358 182 77 0 497
4541 26 10757 182 77 0 253
4512 89 10726 182 77 0 253
4371 67 10612 182 77 0 253
4675 91 10577 182 77 0 253
6778 216 11550 182 77 0 475
8273 303 11610 182 77 0 519
8746 239 12844 182 77 0 475
8575 282 13956 178 76 0 475
9230 233 13986 182 77 0 431
9889 276 14088 182 77 0 453
10562 432 14230 182 77 0 431
11328 428 14245 182 77 0 431
180 382 10141 182 77 0 320
12015 389 14264 182 77 0 453
12680 363 14211 182 77 0 386
14184 461 13609 182 77 0 519
13992 380 13122 182 77 0 453
14012 402 12293 182 77 0 431
14139 491 12318 182 77 0 342
13894 351 11617 182 77 0 364
13955 438 10841 182 77 0 409
13755 268 9609 182 77 0 519
12677 256 9656 182 77 0 409
12132 275 10621 182 77 0 364
12345 383 9981 182 77 0 453
11781 354 10116 182 77 0 453
11083 357 10248 182 77 0 453
9743 282 10921 182 77 0 453
9963 345 11367 182 77 0 453
9900 350 12012 182 77 0 453
9865 321 12557 182 77 0 453
10457 360 12195 182 77 0 386
8963 228 9872 182 77 0 364
-473 454 237 182 79 0 386
96 536 -260 182 77 0 453
1323 366 304 182 77 0 453
2118 353 300 182 77 0 298
2801 355 255 182 77 0 630
3357 364 240 182 77 0 386
3914 345 222 182 77 0 298
4427 419 417 182 77 0 364
4467 429 1715 182 77 0 298
10140 192 9509 182 77 0 630
4463 399 2169 182 77 0 320
4254 417 3026 182 77 0 253
4099 418 3447 182 77 0 431
3161 441 4295 182 77 0 253
2767 421 4484 182 77 0 253
1902 409 4582 182 77 0 386
1445 402 4605 182 77 0 386
48 404 4632 182 77 0 298
17 422 3919 182 77 0 342
6 373 3300 182 77 0 320
-5 280 2752 182 77 0 253
-11 279 2170 182 77 0 276
1204 301 2928 182 77 0 497
5320 296 1583 182 77 0 475
6443 256 410 182 77 0 497
5896 304 348 182 77 0 519
6736 291 1557 182 77 0 364
4223 334 5359 182 77 0 475
5041 344 4518 182 77 0 431
6542 221 5396 182 77 0 431
6801 230 2848 182 77 0 586
10956 240 2594 182 77 0 364
8939 204 1943 182 77 0 453
10314 263 3515 162 77 0 320
10048 191 4363 182 77 0 586
9454 211 4795 182 77 0 409
11183 274 2426 182 77 0 453
6753 256 3783 182 77 0 453
8381 246 4849 182 77 0 453
7045 271 6261 182 77 0 608
8017 301 6929 182 77 0 519
6998 255 7982 182 77 0 675
6016 357 7233 182 77 0 697
4764 179 5923 182 77 0 497
5824 289 5384 182 77 0 453
3561 185 6456 182 77 0 453
2596 219 5852 182 77 0 453
177 286 4921 182 77 0 453
218 303 5402 182 77 0 409
9736 289 9065 182 77 0 453
110 349 8409 182 77 0 409
202 281 7612 182 77 0 364
6249 208 5922 182 77 0 409
4980 170 6469 80 102 41 320
3640 56 7849 204 34 0 386
189 326 9469 182 77 0 342
2358 433 4517 182 77 0 364
8265 247 8937 182 77 0 386
8588 219 7598 182 77 0 386
7313 203 8596 182 77 0 386
11032 261 5055 179 77 0 386
11307 193 8056 182 77 0 519
10380 236 8233 120 65 0 431
-165 271 850 0 140 0 276
-162 580 875 164 171 255 497
16 268 251 62 215 255 652
1178 157 1481 116 215 255 453
