38 77 187 87 121 168 652
1156 44 1507 93 154 205 763
835 23 3343 72 127 178 963
7175 200 4927 2 73 153 364
2586 218 8069 45 128 174 431
10471 328 12188 96 58 11 320
4664 482 7759 107 66 31 253
3933 198 8216 116 73 31 342
4769 155 5893 124 69 32 342
7053 266 6285 94 59 31 364
5948 281 5533 109 79 31 298
5471 173 6663 114 66 18 298
-41 332 1593 120 79 31 386
10041 242 4338 106 79 31 342
8813 187 3633 2 85 153 276
9004 252 3375 2 80 141 231
8786 454 2717 2 73 153 298
-41 228 2808 120 79 31 320
8630 122 4170 2 85 145 298
9403 223 4877 114 79 31 342
-46 216 2232 113 79 31 320
9512 242 3093 2 100 153 253
2 396 3951 111 79 31 320
950 418 99 130 65 18 386
9686 202 2411 2 100 164 298
2871 204 7227 2 128 171 298
213 211 6817 111 79 31 342
2747 210 5523 2 94 175 298
2166 185 5261 2 96 168 298
1352 276 327 124 72 19 386
2136 179 8667 2 100 167 431
4121 221 7282 2 86 130 298
6932 136 1953 2 76 114 276
222 308 4898 80 55 15 298
10330 182 2621 2 138 194 276
4506 228 6710 2 83 177 298
7248 217 2426 2 60 140 298
2599 185 5843 2 97 143 298
244 347 5363 107 59 31 231
136 392 8347 93 56 31 253
1990 187 10123 116 83 31 298
10614 235 2207 2 99 162 209
1410 361 8226 119 72 31 386
290 182 10953 97 59 24 298
220 269 6044 89 43 17 209
2858 177 9711 96 66 31 298
153 274 10176 76 51 25 209
2929 183 9321 102 59 31 276
1709 182 9721 116 77 31 298
193 343 9429 80 43 21 253
2894 206 8966 121 65 31 298
3493 211 8956 89 65 31 209
8 376 4724 121 75 31 231
209 331 7590 76 46 14 342
2054 272 13514 100 60 31 298
1686 116 7197 109 62 31 497
3297 414 11598 93 68 18 187
465 405 11625 86 48 19 209
646 155 12230 103 59 31 298
1957 150 7036 2 92 140 298
1671 193 7757 110 70 31 409
1948 316 11309 94 48 31 320
2335 473 4528 123 79 31 320
1904 435 4565 117 79 31 320
2891 310 11900 107 63 31 364
2930 195 13864 93 55 31 298
2799 464 226 113 66 21 320
4086 425 3475 124 79 31 320
2767 436 4473 114 52 31 320
3152 457 4337 111 63 31 409
4244 435 2997 126 79 31 320
4460 489 2176 121 79 22 320
4351 460 2567 116 68 31 320
2117 379 310 113 66 21 320
4484 449 1719 114 68 22 320
4409 421 393 116 69 22 320
3906 339 241 107 69 21 320
3364 328 247 109 70 22 320
94 478 -241 113 48 18 386
1452 440 4623 119 65 31 320
-455 457 225 107 49 17 386
5281 205 1511 116 69 26 409
5841 191 2518 109 68 21 298
5081 298 2076 100 56 31 231
5063 241 3551 97 56 19 298
5946 242 1762 113 75 31 253
6739 314 1575 117 79 31 276
5801 234 3524 93 39 15 276
11193 283 2456 99 63 31 320
6479 198 497 113 66 31 298
5901 230 471 109 62 31 253
8939 148 2110 104 63 31 298
11147 351 2050 90 52 31 298
7489 309 2318 102 59 31 298
10306 339 3523 94 62 22 364
8141 198 545 102 65 31 276
10459 368 2852 145 79 31 298
5639 226 5060 109 68 31 231
5940 371 5055 114 69 31 298
6206 334 4715 111 69 31 253
5038 205 4573 111 69 31 320
3540 196 6448 113 68 24 342
6552 236 5278 106 72 31 364
4220 340 5402 100 66 31 320
3789 237 4828 109 68 17 342
9188 449 6445 103 63 22 342
9812 177 5960 102 68 31 276
10549 202 5534 109 79 31 209
11698 205 3987 111 68 31 342
12359 331 5352 106 66 31 320
6457 276 9957 99 58 31 298
12430 318 7304 89 62 31 320
12071 190 7515 104 63 31 276
4548 118 10589 117 79 31 386
12000 251 8649 110 65 31 320
6036 310 10004 102 69 31 298
7788 381 9609 89 58 31 342
11516 371 7707 113 60 31 298
7435 347 11371 99 65 31 276
6741 204 11504 109 59 31 386
7684 197 9468 103 65 31 342
2801 409 12205 77 55 31 298
4627 268 11658 106 55 15 320
6005 305 12657 104 59 31 298
7709 333 14003 102 49 21 320
5574 310 12654 114 60 31 320
5222 296 11368 99 58 31 364
3880 120 10081 109 63 31 386
8449 349 11608 104 79 31 276
3570 414 10760 93 63 31 342
4644 54 9545 102 63 31 342
4273 321 13951 103 45 9 209
7439 318 12232 97 62 31 209
8320 241 13975 94 55 19 276
13982 410 11439 107 79 31 298
14022 310 12432 114 79 31 298
8725 327 12799 100 63 31 342
7262 345 12236 111 63 31 320
8035 308 12542 111 53 31 253
13996 423 13086 99 75 31 298
8528 314 11148 109 66 31 386
12351 308 10013 96 69 31 276
13743 267 9597 111 68 31 298
12677 225 9659 102 60 31 298
13987 322 11012 90 65 31 298
5034 232 12362 2 65 134 298
10474 233 9035 96 60 31 320
9893 304 14042 100 63 19 320
4266 224 11844 2 85 140 209
10059 335 7724 110 69 31 276
5812 283 11483 2 66 145 253
8601 222 12352 2 102 179 342
6181 211 11555 2 79 150 298
6785 228 9220 2 63 126 497
5931 214 10790 2 72 140 342
6780 245 12669 2 99 137 187
9452 193 8243 0 53 97 298
7759 280 12242 2 83 158 276
11594 188 5444 2 65 113 298
11445 207 5746 2 69 111 298
12029 172 8226 0 70 120 298
10266 369 6241 2 68 140 298
1465 344 7913 119 72 31 364
4761 262 7727 15 39 59 209
12655 255 1688 114 68 31 253
12987 262 2074 107 65 31 298
13230 236 2528 110 69 31 298
6362 313 12024 109 55 31 364
13702 274 3494 104 63 31 298
11628 199 903 107 65 31 298
4016 234 8515 70 39 15 209
6449 292 10883 96 22 11 276
7807 206 10761 0 72 116 298
7220 275 10493 0 28 86 342
12090 851 894 17 39 69 431
5082 244 6203 107 63 32 342
17 419 3285 111 79 31 320
3617 215 7827 106 60 17 364
8612 202 4565 109 68 21 364
5072 102 10491 117 79 31 298
2361 304 8197 17 62 89 298
6313 197 2885 109 68 21 298
7830 231 3416 109 68 21 298
6715 224 3099 109 68 21 298
9055 44 3847 109 68 21 276
6847 214 3748 109 68 21 298
8028 171 3550 109 68 21 298
7812 186 5061 89 60 21 342
7812 146 5648 87 62 21 342
9056 129 4534 85 63 21 364
9788 55 3800 109 68 21 320
7994 200 2543 109 68 21 497
8350 367 1613 109 68 21 497
11996 307 3219 99 63 31 431
7006 250 7945 94 59 31 364
8003 232 6930 94 59 31 364
6016 300 7203 94 59 31 364
9412 290 13957 103 58 25 298
8190 130 6561 0 66 121 342
8887 158 6108 0 56 99 342
10185 277 5738 93 63 31 298
8869 363 6385 0 56 99 342
10954 88 4930 0 31 73 298
6574 93 8114 0 53 85 298
10579 120 3608 0 49 83 298
10400 76 5393 0 36 75 298
3222 141 11350 0 77 111 298
3398 95 10715 0 45 77 298
2994 101 11578 0 45 80 298
4910 93 9320 0 45 59 298
3842 334 12591 77 55 31 298
4473 143 12385 2 89 140 253
7174 383 10188 99 58 31 298
6822 234 10406 2 55 104 342
6780 234 10001 116 75 31 298
9751 174 8900 76 43 31 298
7861 371 10346 0 90 150 342
7719 288 11089 0 72 116 298
8880 221 9831 94 65 31 276
10128 162 9473 94 65 31 276
9771 269 9115 94 65 31 364
9478 176 10388 94 65 31 276
